Date,Open,High,Low,Close,Adj Close,Volume
2018-08-06,0.057803,0.059465,0.051505,0.052658,0.052658,19098800
2018-08-07,0.052519,0.053713,0.047818,0.047818,0.047818,19609000
2018-08-08,0.047976,0.047976,0.039988,0.040618,0.040618,24496500
2018-08-09,0.040719,0.045152,0.039635,0.044546,0.044546,18682000
2018-08-10,0.044419,0.044419,0.039883,0.040318,0.040318,8885510
2018-08-11,0.040341,0.040402,0.036888,0.038266,0.038266,9117670
2018-08-12,0.038236,0.039074,0.035651,0.037398,0.037398,4970700
2018-08-13,0.037634,0.038248,0.030113,0.030113,0.030113,11990600
2018-08-14,0.030038,0.030038,0.024073,0.027118,0.027118,15506100
2018-08-15,0.027278,0.031241,0.027278,0.028349,0.028349,13198400
2018-08-16,0.028346,0.030640,0.027849,0.030133,0.030133,7554880
2018-08-17,0.030233,0.042640,0.030206,0.042640,0.042640,32628200
2018-08-18,0.042520,0.044609,0.032873,0.035934,0.035934,29933100
2018-08-19,0.035896,0.039859,0.034825,0.039008,0.039008,14080100
2018-08-20,0.038785,0.039847,0.034652,0.034876,0.034876,14765900
2018-08-21,0.034587,0.036840,0.034515,0.036099,0.036099,9265060
2018-08-22,0.036193,0.039115,0.033006,0.034216,0.034216,13276500
2018-08-23,0.034739,0.037210,0.034067,0.036913,0.036913,8575830
2018-08-24,0.037126,0.039180,0.035657,0.038949,0.038949,14033500
2018-08-25,0.038924,0.040987,0.037879,0.040736,0.040736,15789700
2018-08-26,0.040684,0.042434,0.038146,0.041821,0.041821,19409300
2018-08-27,0.041923,0.043881,0.040969,0.043881,0.043881,17810900
2018-08-28,0.043734,0.048495,0.043274,0.047772,0.047772,23650800
2018-08-29,0.047785,0.047881,0.043957,0.045366,0.045366,23825400
2018-08-30,0.045296,0.045979,0.041872,0.044975,0.044975,21151700
2018-08-31,0.045028,0.045028,0.043006,0.044333,0.044333,15956700
2018-09-01,0.044673,0.048080,0.044495,0.046900,0.046900,18259100
2018-09-02,0.046619,0.047455,0.044247,0.045351,0.045351,15089700
2018-09-03,0.045435,0.045761,0.043805,0.044768,0.044768,9755790
2018-09-04,0.044801,0.047927,0.044679,0.045549,0.045549,22581400
2018-09-05,0.045603,0.046501,0.037093,0.037093,0.037093,25285700
2018-09-06,0.037088,0.039154,0.035029,0.038653,0.038653,18185700
2018-09-07,0.038457,0.038991,0.035704,0.036416,0.036416,10182100
2018-09-08,0.036411,0.037883,0.034515,0.035271,0.035271,11384000
2018-09-09,0.035800,0.036641,0.033604,0.035135,0.035135,9182060
2018-09-10,0.035539,0.035789,0.033853,0.034523,0.034523,4618350
2018-09-11,0.034616,0.035281,0.032523,0.033339,0.033339,7720050
2018-09-12,0.033364,0.033496,0.030310,0.032459,0.032459,8085140
2018-09-13,0.032253,0.035110,0.032253,0.034370,0.034370,9510640
2018-09-14,0.034567,0.035223,0.032578,0.033611,0.033611,9675520
2018-09-15,0.033532,0.034621,0.033199,0.033854,0.033854,4312200
2018-09-16,0.034057,0.034553,0.032825,0.034476,0.034476,4246970
2018-09-17,0.034494,0.034715,0.031296,0.031683,0.031683,7349180
2018-09-18,0.031473,0.033588,0.031092,0.032938,0.032938,8799620
2018-09-19,0.033357,0.033357,0.031800,0.032864,0.032864,5356440
2018-09-20,0.033032,0.034795,0.032587,0.034636,0.034636,7820940
2018-09-21,0.034595,0.037314,0.034286,0.037119,0.037119,17252200
2018-09-22,0.037090,0.037574,0.034202,0.035207,0.035207,8842900
2018-09-23,0.035520,0.036762,0.035157,0.036103,0.036103,6562310
2018-09-24,0.036119,0.037480,0.034557,0.035454,0.035454,10260500
2018-09-25,0.035318,0.035318,0.032716,0.033945,0.033945,6903100
2018-09-26,0.034101,0.035169,0.033749,0.034531,0.034531,7724790
2018-09-27,0.034488,0.035709,0.033334,0.035233,0.035233,6343890
2018-09-28,0.035489,0.035895,0.034418,0.035206,0.035206,5098750
2018-09-29,0.035245,0.035339,0.034235,0.035294,0.035294,3873950
2018-09-30,0.035187,0.035764,0.034715,0.035640,0.035640,5036020
2018-10-01,0.035595,0.036956,0.035185,0.036701,0.036701,9628080
2018-10-02,0.036795,0.039882,0.036697,0.038466,0.038466,22098600
2018-10-03,0.038146,0.038146,0.036224,0.037581,0.037581,8977690
2018-10-04,0.037647,0.038385,0.036453,0.036905,0.036905,9547460
2018-10-05,0.036922,0.037298,0.035568,0.036513,0.036513,7754040
2018-10-06,0.036489,0.036848,0.035596,0.036296,0.036296,4052620
2018-10-07,0.036350,0.036583,0.035562,0.036550,0.036550,2934400
2018-10-08,0.036491,0.037351,0.035834,0.036711,0.036711,7462450
2018-10-09,0.036797,0.038472,0.036536,0.038000,0.038000,12579700
2018-10-10,0.037925,0.038148,0.036484,0.037688,0.037688,9949920
2018-10-11,0.037553,0.037553,0.031496,0.031725,0.031725,15390000
2018-10-12,0.031548,0.033522,0.030461,0.032146,0.032146,6906800
2018-10-13,0.032117,0.034081,0.032117,0.032902,0.032902,3035740
2018-10-14,0.032878,0.034278,0.032632,0.032720,0.032720,7010930
2018-10-15,0.032686,0.035080,0.032055,0.034317,0.034317,11186400
2018-10-16,0.034406,0.034475,0.033986,0.034384,0.034384,3215070
2018-10-17,0.034425,0.035371,0.034242,0.035120,0.035120,6400360
2018-10-18,0.035137,0.035760,0.033093,0.033447,0.033447,6236640
2018-10-19,0.033444,0.034690,0.033001,0.033962,0.033962,3273930
2018-10-20,0.034008,0.034889,0.033607,0.034587,0.034587,3459220
2018-10-21,0.034552,0.035164,0.033990,0.034139,0.034139,4245250
2018-10-22,0.034088,0.034662,0.033898,0.034574,0.034574,3616980
2018-10-23,0.034519,0.034655,0.033749,0.034435,0.034435,4486890
2018-10-24,0.034418,0.035152,0.034258,0.034801,0.034801,5172570
2018-10-25,0.034765,0.034989,0.033999,0.034607,0.034607,5302860
2018-10-26,0.034521,0.036740,0.034521,0.036382,0.036382,15377000
2018-10-27,0.036358,0.036464,0.035023,0.035265,0.035265,5516390
2018-10-28,0.035413,0.036317,0.035099,0.035877,0.035877,5252390
2018-10-29,0.035834,0.035905,0.033420,0.033682,0.033682,8419190
2018-10-30,0.033686,0.034460,0.033336,0.034442,0.034442,4332920
2018-10-31,0.034486,0.034685,0.033740,0.034473,0.034473,5815280
2018-11-01,0.034495,0.036063,0.033424,0.035391,0.035391,12706400
2018-11-02,0.035368,0.036265,0.035368,0.035687,0.035687,9161640
2018-11-03,0.035644,0.035644,0.034852,0.034882,0.034882,3741450
2018-11-04,0.034873,0.036335,0.034701,0.036129,0.036129,8186170
2018-11-05,0.036024,0.036274,0.035311,0.035506,0.035506,5744740
2018-11-06,0.035606,0.037029,0.034769,0.036681,0.036681,32511300
2018-11-07,0.036798,0.037122,0.033777,0.034892,0.034892,17622500
2018-11-08,0.034861,0.036522,0.034254,0.035047,0.035047,14951300
2018-11-09,0.035045,0.035770,0.034567,0.034567,0.034567,9059940
2018-11-10,0.034563,0.034937,0.034413,0.034531,0.034531,3472090
2018-11-11,0.034558,0.034619,0.033448,0.033877,0.033877,5095980
2018-11-12,0.034029,0.034314,0.033185,0.033484,0.033484,5131070
2018-11-13,0.033416,0.033774,0.033130,0.033305,0.033305,4467310
2018-11-14,0.033224,0.033224,0.027186,0.029050,0.029050,11289200
2018-11-15,0.029166,0.029345,0.024997,0.027714,0.027714,16987700
2018-11-16,0.027711,0.027936,0.026146,0.026393,0.026393,5220770
2018-11-17,0.026415,0.026828,0.026004,0.026520,0.026520,3134840
2018-11-18,0.026619,0.027096,0.026379,0.026569,0.026569,3043730
2018-11-19,0.026580,0.026597,0.020969,0.021205,0.021205,10271500
2018-11-20,0.021142,0.021671,0.016076,0.017450,0.017450,13426600
2018-11-21,0.017626,0.019092,0.016841,0.018570,0.018570,7221890
2018-11-22,0.018592,0.018893,0.017208,0.017208,0.017208,6224970
2018-11-23,0.017197,0.017355,0.016120,0.016712,0.016712,5834710
2018-11-24,0.016713,0.017118,0.014227,0.014604,0.014604,4986400
2018-11-25,0.014692,0.015107,0.012612,0.014715,0.014715,7705060
2018-11-26,0.014736,0.015492,0.013129,0.014049,0.014049,7939440
2018-11-27,0.014062,0.017849,0.013693,0.017715,0.017715,21383300
2018-11-28,0.018042,0.019717,0.016952,0.019717,0.019717,30068100
2018-11-29,0.021492,0.021781,0.018504,0.019252,0.019252,31591527
2018-11-30,0.019304,0.019304,0.016188,0.017495,0.017495,13091025
2018-12-01,0.017574,0.018700,0.016957,0.018116,0.018116,8286398
2018-12-02,0.018098,0.018951,0.017681,0.017808,0.017808,6285907
2018-12-03,0.017838,0.017838,0.016062,0.016449,0.016449,6677468
2018-12-04,0.016471,0.017235,0.015922,0.016606,0.016606,6477759
2018-12-05,0.016626,0.016714,0.015385,0.015385,0.015385,4765140
2018-12-06,0.015449,0.015946,0.013644,0.013644,0.013644,6170104
2018-12-07,0.013557,0.014369,0.012825,0.013700,0.013700,6950674
2018-12-08,0.013725,0.014471,0.012998,0.013714,0.013714,4861605
2018-12-09,0.013641,0.014502,0.013482,0.014188,0.014188,4375332
2018-12-10,0.014162,0.014351,0.013352,0.013605,0.013605,3726974
2018-12-11,0.013597,0.013798,0.013239,0.013497,0.013497,3487123
2018-12-12,0.013453,0.014305,0.013320,0.014043,0.014043,4655071
2018-12-13,0.014057,0.014057,0.013042,0.013124,0.013124,3364573
2018-12-14,0.013156,0.013216,0.012550,0.012702,0.012702,3950415
2018-12-15,0.012744,0.012984,0.012491,0.012766,0.012766,2820296
2018-12-16,0.012780,0.013326,0.012780,0.013007,0.013007,3474589
2018-12-17,0.013049,0.014560,0.012975,0.014314,0.014314,6177413
2018-12-18,0.014299,0.016094,0.013976,0.015768,0.015768,11769515
2018-12-19,0.015866,0.017127,0.015381,0.015479,0.015479,13474375
2018-12-20,0.015419,0.017452,0.015345,0.017352,0.017352,10640787
2018-12-21,0.017320,0.019396,0.016541,0.017359,0.017359,17347901
2018-12-22,0.017389,0.018622,0.016829,0.018532,0.018532,9706011
2018-12-23,0.018545,0.020732,0.018545,0.019944,0.019944,18290797
2018-12-24,0.019951,0.022269,0.019951,0.020465,0.020465,17805366
2018-12-25,0.020400,0.020400,0.017065,0.018088,0.018088,12256958
2018-12-26,0.018003,0.019117,0.017679,0.018510,0.018510,8290278
2018-12-27,0.018501,0.018855,0.016813,0.016902,0.016902,7128423
2018-12-28,0.017005,0.020520,0.016700,0.020061,0.020061,11861328
2018-12-29,0.020140,0.022622,0.019927,0.021080,0.021080,28470610
2018-12-30,0.021178,0.021773,0.020565,0.020851,0.020851,16506556
2018-12-31,0.020912,0.021028,0.019193,0.019472,0.019472,10698330
2019-01-01,0.019497,0.020830,0.019412,0.020717,0.020717,9085413
2019-01-02,0.020800,0.021045,0.020243,0.020868,0.020868,8525069
2019-01-03,0.020819,0.020819,0.019699,0.019935,0.019935,8512645
2019-01-04,0.019926,0.020936,0.019717,0.020644,0.020644,9950370
2019-01-05,0.020605,0.020842,0.020338,0.020427,0.020427,7653603
2019-01-06,0.020391,0.022157,0.020294,0.021710,0.021710,11294735
2019-01-07,0.021701,0.022511,0.021701,0.022315,0.022315,10349655
2019-01-08,0.022430,0.024562,0.021962,0.023762,0.023762,23948844
2019-01-09,0.023782,0.025231,0.023762,0.024211,0.024211,20839644
2019-01-10,0.024169,0.024950,0.020085,0.020685,0.020685,27406506
2019-01-11,0.020527,0.021105,0.019642,0.020363,0.020363,14190139
2019-01-12,0.020350,0.020648,0.020049,0.020458,0.020458,8574643
2019-01-13,0.020441,0.020502,0.018403,0.018445,0.018445,9649816
2019-01-14,0.018477,0.020843,0.018463,0.020595,0.020595,11973995
2019-01-15,0.020579,0.021891,0.020100,0.021891,0.021891,17133396
2019-01-16,0.021796,0.023648,0.021486,0.023312,0.023312,25967137
2019-01-17,0.023252,0.023252,0.021966,0.022696,0.022696,14104658
2019-01-18,0.022741,0.022830,0.021425,0.021909,0.021909,10403339
2019-01-19,0.021928,0.022886,0.021867,0.022472,0.022472,9690168
2019-01-20,0.022367,0.022622,0.020685,0.021533,0.021533,11059796
2019-01-21,0.021565,0.021645,0.020830,0.021065,0.021065,7225827
2019-01-22,0.021056,0.023017,0.021056,0.022924,0.022924,19791111
2019-01-23,0.022859,0.022859,0.021368,0.021946,0.021946,13710038
2019-01-24,0.021926,0.022365,0.021388,0.022114,0.022114,9093234
2019-01-25,0.022033,0.022168,0.021448,0.022003,0.022003,8933581
2019-01-26,0.022016,0.022568,0.021955,0.022264,0.022264,10061261
2019-01-27,0.022311,0.023957,0.021791,0.022908,0.022908,35388562
2019-01-28,0.022958,0.022958,0.019552,0.020997,0.020997,32809326
2019-01-29,0.021029,0.021139,0.019617,0.020525,0.020525,17491947
2019-01-30,0.020504,0.020962,0.019942,0.020405,0.020405,13117923
2019-01-31,0.020388,0.020388,0.018217,0.018536,0.018536,21610554
2019-02-01,0.018528,0.018663,0.017808,0.018343,0.018343,11170955
2019-02-02,0.018332,0.018374,0.017880,0.018324,0.018324,7675900
2019-02-03,0.018299,0.018341,0.017396,0.017538,0.017538,6975209
2019-02-04,0.017599,0.018015,0.017467,0.017833,0.017833,7058533
2019-02-05,0.017734,0.017967,0.017401,0.017485,0.017485,6922439
2019-02-06,0.017522,0.017522,0.016329,0.016492,0.016492,9184256
2019-02-07,0.016535,0.017030,0.016450,0.016693,0.016693,6209950
2019-02-08,0.016727,0.018090,0.016456,0.017740,0.017740,11288006
2019-02-09,0.017756,0.017824,0.017223,0.017318,0.017318,7396486
2019-02-10,0.017324,0.017521,0.016799,0.017521,0.017521,6986708
2019-02-11,0.017512,0.017512,0.016804,0.017051,0.017051,5518838
2019-02-12,0.017066,0.017167,0.016769,0.017118,0.017118,5454538
2019-02-13,0.017143,0.017266,0.016849,0.017015,0.017015,4253919
2019-02-14,0.016981,0.017118,0.016761,0.016761,0.016761,4457914
2019-02-15,0.016811,0.017118,0.016762,0.016892,0.016892,4502646
2019-02-16,0.016920,0.017647,0.016876,0.017266,0.017266,8698022
2019-02-17,0.017274,0.017685,0.017074,0.017603,0.017603,7979516
2019-02-18,0.017580,0.018381,0.017486,0.018100,0.018100,11432002
2019-02-19,0.018148,0.020147,0.017804,0.018793,0.018793,30920742
2019-02-20,0.018747,0.018911,0.018325,0.018911,0.018911,9583434
2019-02-21,0.018891,0.018916,0.018161,0.018227,0.018227,6163151
2019-02-22,0.018257,0.018478,0.018070,0.018427,0.018427,5170591
2019-02-23,0.018403,0.019632,0.018253,0.019224,0.019224,13327735
2019-02-24,0.019279,0.019963,0.016634,0.016883,0.016883,17180186
2019-02-25,0.016823,0.017596,0.016823,0.017504,0.017504,7976794
2019-02-26,0.017480,0.017846,0.017139,0.017828,0.017828,7525331
2019-02-27,0.017880,0.017880,0.017033,0.017484,0.017484,6452094
2019-02-28,0.017484,0.017550,0.017036,0.017139,0.017139,5297897
2019-03-01,0.017147,0.017504,0.017104,0.017260,0.017260,4866516
2019-03-02,0.017263,0.017418,0.016913,0.017261,0.017261,3921099
2019-03-03,0.017275,0.017325,0.016957,0.017008,0.017008,3488812
2019-03-04,0.016966,0.017121,0.015911,0.016342,0.016342,6081608
2019-03-05,0.016342,0.017174,0.016182,0.016989,0.016989,6021895
2019-03-06,0.017006,0.017164,0.016768,0.016823,0.016823,4558071
2019-03-07,0.016820,0.017018,0.016700,0.016999,0.016999,6034006
2019-03-08,0.017034,0.017852,0.016791,0.017225,0.017225,12316093
2019-03-09,0.017372,0.018411,0.017222,0.018167,0.018167,12896031
2019-03-10,0.018213,0.018424,0.017608,0.017842,0.017842,8797141
2019-03-11,0.017889,0.018186,0.017180,0.017455,0.017455,9317784
2019-03-12,0.017481,0.018121,0.017032,0.017900,0.017900,12126548
2019-03-13,0.017915,0.018892,0.017863,0.018478,0.018478,17893129
2019-03-14,0.018465,0.018590,0.017817,0.018270,0.018270,10403545
2019-03-15,0.018245,0.018551,0.018222,0.018400,0.018400,7648462
2019-03-16,0.018401,0.018650,0.018304,0.018441,0.018441,8676137
2019-03-17,0.018407,0.018491,0.017956,0.018174,0.018174,6749492
2019-03-18,0.018195,0.018425,0.017982,0.018148,0.018148,6115729
2019-03-19,0.018151,0.018490,0.018140,0.018490,0.018490,7892847
2019-03-20,0.018492,0.019434,0.018358,0.019396,0.019396,21424316
2019-03-21,0.019362,0.019362,0.017888,0.018590,0.018590,16766754
2019-03-22,0.018570,0.019748,0.018437,0.019531,0.019531,16560234
2019-03-23,0.019491,0.020235,0.019146,0.019902,0.019902,17578479
2019-03-24,0.019907,0.020525,0.019856,0.020286,0.020286,16636473
2019-03-25,0.020377,0.020382,0.018468,0.019009,0.019009,12478963
2019-03-26,0.018944,0.019324,0.018125,0.018718,0.018718,9539186
2019-03-27,0.018731,0.019863,0.018672,0.019733,0.019733,11197961
2019-03-28,0.019735,0.019987,0.019228,0.019913,0.019913,9901561
2019-03-29,0.019913,0.020012,0.019124,0.019196,0.019196,11515604
2019-03-30,0.019178,0.020122,0.018891,0.019550,0.019550,12958494
2019-03-31,0.019550,0.021047,0.019427,0.020319,0.020319,21204173
2019-04-01,0.020312,0.020874,0.020018,0.020646,0.020646,14800033
2019-04-02,0.020667,0.022690,0.020567,0.022510,0.022510,28538698
2019-04-03,0.022514,0.024458,0.021817,0.022189,0.022189,35259458
2019-04-04,0.022160,0.023906,0.021945,0.022738,0.022738,24000765
2019-04-05,0.022725,0.024974,0.022708,0.024953,0.024953,21621861
2019-04-06,0.024965,0.026479,0.024680,0.025119,0.025119,46100233
2019-04-07,0.025141,0.025520,0.024565,0.024847,0.024847,19869922
2019-04-08,0.024847,0.025104,0.022789,0.024042,0.024042,27963445
2019-04-09,0.024042,0.024042,0.022177,0.022668,0.022668,17374804
2019-04-10,0.022642,0.023665,0.022395,0.022806,0.022806,16601109
2019-04-11,0.022812,0.022831,0.019255,0.020331,0.020331,21874854
2019-04-12,0.020328,0.021190,0.019311,0.020812,0.020812,14672199
2019-04-13,0.020827,0.020868,0.020060,0.020409,0.020409,8525978
2019-04-14,0.020409,0.021248,0.020014,0.021099,0.021099,10562753
2019-04-15,0.021099,0.022079,0.020364,0.020682,0.020682,16844146
2019-04-16,0.020692,0.021314,0.020265,0.021314,0.021314,9114260
2019-04-17,0.021265,0.021775,0.020933,0.021436,0.021436,10548083
2019-04-18,0.021441,0.022634,0.021387,0.022146,0.022146,20010351
2019-04-19,0.022154,0.022463,0.021779,0.022219,0.022219,12278754
2019-04-20,0.022227,0.022386,0.021549,0.021889,0.021889,7765199
2019-04-21,0.021883,0.021936,0.020086,0.021047,0.021047,13018859
2019-04-22,0.020971,0.021741,0.020424,0.020967,0.020967,12626873
2019-04-23,0.020964,0.021450,0.020042,0.020064,0.020064,15010550
2019-04-24,0.020064,0.020183,0.017945,0.019303,0.019303,25566322
2019-04-25,0.019295,0.019584,0.017202,0.017349,0.017349,13274278
2019-04-26,0.017381,0.017834,0.016626,0.017103,0.017103,10704309
2019-04-27,0.017108,0.018564,0.016933,0.017916,0.017916,8994167
2019-04-28,0.017770,0.018349,0.017159,0.017338,0.017338,7500679
2019-04-29,0.017206,0.017977,0.016206,0.016536,0.016536,9702323
2019-04-30,0.016664,0.017731,0.016409,0.017296,0.017296,8868899
2019-05-01,0.017524,0.017965,0.016993,0.017459,0.017459,7209352
2019-05-02,0.017431,0.018032,0.017004,0.018032,0.018032,10126124
2019-05-03,0.017378,0.018140,0.016740,0.017019,0.017019,13282515
2019-05-04,0.017019,0.017431,0.015760,0.016027,0.016027,15735449
2019-05-05,0.015966,0.016385,0.015749,0.016247,0.016247,12869235
2019-05-06,0.016280,0.017121,0.015414,0.016687,0.016687,21236863
2019-05-07,0.016726,0.017318,0.016186,0.016186,0.016186,16228847
2019-05-08,0.016177,0.016813,0.015772,0.016591,0.016591,13971159
2019-05-09,0.016668,0.016907,0.015408,0.015738,0.015738,16284825
2019-05-10,0.015676,0.016302,0.015482,0.016259,0.016259,14968390
2019-05-11,0.016122,0.017924,0.015947,0.016754,0.016754,21921005
2019-05-12,0.016218,0.017761,0.015163,0.016052,0.016052,18252094
2019-05-13,0.016052,0.017096,0.015414,0.016370,0.016370,18911217
2019-05-14,0.016362,0.018241,0.015811,0.017870,0.017870,27048848
2019-05-15,0.017429,0.020629,0.017429,0.020377,0.020377,26807899
2019-05-16,0.020439,0.022204,0.017870,0.018725,0.018725,36068815
2019-05-17,0.018729,0.019018,0.016119,0.017892,0.017892,24961634
2019-05-18,0.017892,0.018764,0.016711,0.017685,0.017685,20566509
2019-05-19,0.018347,0.020049,0.016803,0.019170,0.019170,25925485
2019-05-20,0.019581,0.019581,0.016783,0.017992,0.017992,21499202
2019-05-21,0.017977,0.022964,0.017459,0.020935,0.020935,108918006
2019-05-22,0.020935,0.023517,0.020540,0.021349,0.021349,98164270
2019-05-23,0.021300,0.021568,0.019968,0.020334,0.020334,60375916
2019-05-24,0.020311,0.021053,0.019188,0.019325,0.019325,42041581
2019-05-25,0.019325,0.020479,0.018410,0.019947,0.019947,34568966
2019-05-26,0.019984,0.020351,0.018751,0.020082,0.020082,34326504
2019-05-27,0.019873,0.021623,0.019736,0.020700,0.020700,37752984
2019-05-28,0.021183,0.022367,0.019904,0.021197,0.021197,55270199
2019-05-29,0.021553,0.021773,0.019667,0.020611,0.020611,57512706
2019-05-30,0.020611,0.022783,0.018588,0.019051,0.019051,52069852
2019-05-31,0.019051,0.020727,0.018703,0.019785,0.019785,38584849
2019-06-01,0.020268,0.020941,0.018680,0.019063,0.019063,34481358
2019-06-02,0.019063,0.021732,0.018838,0.021395,0.021395,50123321
2019-06-03,0.021246,0.022695,0.019876,0.020868,0.020868,71103400
2019-06-04,0.020893,0.023876,0.019878,0.021802,0.021802,141586100
2019-06-05,0.021903,0.022529,0.021004,0.021572,0.021572,80908876
2019-06-06,0.021741,0.023769,0.020862,0.022872,0.022872,91305749
2019-06-07,0.022962,0.025820,0.022562,0.024991,0.024991,109923354
2019-06-08,0.025194,0.025944,0.022880,0.024086,0.024086,62126334
2019-06-09,0.024207,0.024543,0.021361,0.022205,0.022205,58264426
2019-06-10,0.022190,0.023815,0.021787,0.023238,0.023238,68583672
2019-06-11,0.023708,0.024695,0.022831,0.023218,0.023218,62869423
2019-06-12,0.023149,0.023823,0.022381,0.023481,0.023481,54864241
2019-06-13,0.023342,0.024141,0.022520,0.022866,0.022866,45773974
2019-06-14,0.023393,0.024613,0.022166,0.023333,0.023333,76639472
2019-06-15,0.023430,0.024180,0.022851,0.023708,0.023708,45064438
2019-06-16,0.024143,0.025421,0.023301,0.025011,0.025011,67025803
2019-06-17,0.025026,0.026595,0.024922,0.025105,0.025105,65918869
2019-06-18,0.025116,0.025233,0.022515,0.022790,0.022790,65125707
2019-06-19,0.022758,0.023258,0.021872,0.022190,0.022190,32119484
2019-06-20,0.022170,0.022257,0.020634,0.021142,0.021142,30822779
2019-06-21,0.021154,0.021154,0.019867,0.019898,0.019898,24641905
2019-06-22,0.019885,0.021272,0.019530,0.020473,0.020473,36445511
2019-06-23,0.020464,0.021303,0.019914,0.020131,0.020131,21986977
2019-06-24,0.020131,0.020611,0.019790,0.020201,0.020201,16434982
2019-06-25,0.020203,0.020889,0.020053,0.020182,0.020182,23130461
2019-06-26,0.020227,0.021237,0.018347,0.018798,0.018798,45610006
2019-06-27,0.018897,0.018932,0.015886,0.016380,0.016380,32780013
2019-06-28,0.016363,0.017164,0.016308,0.017017,0.017017,21482958
2019-06-29,0.017029,0.018306,0.016459,0.017761,0.017761,24042544
2019-06-30,0.017764,0.018257,0.016630,0.016677,0.016677,22564507
2019-07-01,0.016677,0.017859,0.016420,0.017320,0.017320,22722989
2019-07-02,0.017312,0.017415,0.016031,0.016549,0.016549,19976853
2019-07-03,0.016553,0.016772,0.016205,0.016520,0.016520,17952211
2019-07-04,0.016516,0.016578,0.015728,0.015788,0.015788,19435905
2019-07-05,0.015782,0.016106,0.015560,0.015722,0.015722,12446891
2019-07-06,0.015745,0.017454,0.015721,0.016694,0.016694,21282054
2019-07-07,0.016698,0.017495,0.016487,0.017319,0.017319,16704743
2019-07-08,0.017390,0.018001,0.016829,0.016965,0.016965,22020122
2019-07-09,0.016965,0.017251,0.016663,0.016917,0.016917,15230346
2019-07-10,0.016910,0.017606,0.015472,0.015927,0.015927,27425675
2019-07-11,0.015937,0.015953,0.013858,0.014096,0.014096,18556939
2019-07-12,0.014082,0.014844,0.013886,0.014598,0.014598,13380791
2019-07-13,0.014596,0.014659,0.013652,0.014052,0.014052,8774981
2019-07-14,0.014051,0.014169,0.012314,0.012314,0.012314,10706040
2019-07-15,0.012327,0.012444,0.011300,0.012187,0.012187,13533297
2019-07-16,0.012178,0.012237,0.009847,0.009943,0.009943,11728798
2019-07-17,0.009934,0.010726,0.009363,0.010272,0.010272,12832373
2019-07-18,0.010272,0.011092,0.010036,0.011009,0.011009,12639769
2019-07-19,0.011009,0.011273,0.010601,0.011164,0.011164,8465555
2019-07-20,0.011168,0.011955,0.010988,0.011657,0.011657,11192220
2019-07-21,0.011657,0.011749,0.011160,0.011335,0.011335,9480614
2019-07-22,0.011318,0.011541,0.010997,0.011184,0.011184,8360083
2019-07-23,0.011186,0.011370,0.010371,0.010439,0.010439,8754281
2019-07-24,0.010439,0.010478,0.010029,0.010428,0.010428,6772539
2019-07-25,0.010438,0.011055,0.010347,0.010995,0.010995,7466661
2019-07-26,0.010991,0.011009,0.010558,0.010976,0.010976,7306475
2019-07-27,0.010976,0.011098,0.010216,0.010296,0.010296,6614544
2019-07-28,0.010300,0.010510,0.009920,0.010295,0.010295,5239927
2019-07-29,0.010283,0.010429,0.010056,0.010283,0.010283,6322553
2019-07-30,0.010289,0.010785,0.010129,0.010756,0.010756,7002688
2019-07-31,0.010749,0.011378,0.010717,0.010937,0.010937,15461165
2019-08-01,0.010953,0.010982,0.010303,0.010434,0.010434,8800492
2019-08-02,0.010449,0.010735,0.010148,0.010280,0.010280,7805325
2019-08-03,0.010280,0.010530,0.010214,0.010329,0.010329,6404859
2019-08-04,0.010333,0.010449,0.010031,0.010104,0.010104,5523881
2019-08-05,0.010104,0.010200,0.009908,0.010057,0.010057,8538469
2019-08-06,0.010059,0.010063,0.009174,0.009242,0.009242,10806776
2019-08-07,0.009248,0.009509,0.008856,0.008907,0.008907,9458346
2019-08-08,0.008907,0.008935,0.008397,0.008515,0.008515,8962427
2019-08-09,0.008509,0.008573,0.007899,0.007962,0.007962,9169030
2019-08-10,0.007962,0.008417,0.007937,0.008378,0.008378,6993969
2019-08-11,0.008367,0.010321,0.008347,0.008881,0.008881,29478048
2019-08-12,0.008882,0.009227,0.008729,0.008819,0.008819,9166094
2019-08-13,0.008824,0.009382,0.008664,0.008782,0.008782,10174795
2019-08-14,0.008784,0.008804,0.007693,0.007701,0.007701,9605016
2019-08-15,0.007692,0.007779,0.007307,0.007440,0.007440,9817044
2019-08-16,0.007436,0.007485,0.007095,0.007330,0.007330,5529777
2019-08-17,0.007321,0.007825,0.007245,0.007697,0.007697,5144474
2019-08-18,0.007699,0.007872,0.007479,0.007801,0.007801,5113398
2019-08-19,0.007807,0.007985,0.007704,0.007738,0.007738,5864403
2019-08-20,0.007762,0.007813,0.007416,0.007553,0.007553,5461764
2019-08-21,0.007553,0.007593,0.006943,0.007162,0.007162,5774228
2019-08-22,0.007162,0.007637,0.006982,0.007590,0.007590,7539263
2019-08-23,0.007590,0.007712,0.007422,0.007679,0.007679,6242494
2019-08-24,0.007688,0.008820,0.007659,0.008531,0.008531,23639466
2019-08-25,0.008528,0.008818,0.007938,0.008038,0.008038,15711008
2019-08-26,0.008040,0.008666,0.008000,0.008441,0.008441,11242378
2019-08-27,0.008434,0.008442,0.007832,0.007959,0.007959,8914820
2019-08-28,0.007968,0.008127,0.007214,0.007273,0.007273,8231529
